,upc,sale_period,promo_revenue,promo_profit,promo_start,promo_end,promo_length,preceding_non_promo_revenue,preceding_non_promo_profit,lift,profit_difference,Long_Desc
358,7283003089,1,272.8,72.20000000000002,2024-04-01,2024-04-21,21,,,,,Deli Sliced Muenster Cheese
359,7283003089,2,209.3,33.77500000000003,2024-06-12,2024-06-25,14,176.03999999999996,69.66999999999999,1.1889343331061126,-35.89499999999996,Deli Sliced Muenster Cheese
360,7283003089,3,914.04,468.34250000000003,2024-08-08,2024-09-02,26,386.30999999999995,144.81749999999997,2.3660790556806712,323.5250000000001,Deli Sliced Muenster Cheese
361,7283003089,4,307.69,62.530000000000015,2024-10-16,2024-11-05,21,229.54,109.99500000000002,1.3404635357671866,-47.465,Deli Sliced Muenster Cheese
362,7283003089,5,419.16,98.95250000000003,2024-12-11,2024-12-31,21,264.47,105.67250000000003,1.5849056603773584,-6.719999999999999,Deli Sliced Muenster Cheese
363,7283003089,6,420.0,276.74999999999994,2025-02-12,2025-02-25,14,244.51,101.28250000000001,1.7177211565989121,175.46749999999992,Deli Sliced Muenster Cheese
364,7283003089,7,410.97,141.73250000000004,2025-04-02,2025-04-21,20,234.53,78.37250000000003,1.7523131369121223,63.360000000000014,Deli Sliced Muenster Cheese
365,7283003111,1,477.85,139.33750000000003,2024-04-01,2024-04-21,21,,,,,Farmstyle Sliced Med Cheddar Cheese
366,7283003111,2,394.68,63.69000000000005,2024-06-12,2024-06-25,14,415.65,159.81249999999997,0.9495488993143271,-96.12249999999992,Farmstyle Sliced Med Cheddar Cheese
367,7283003111,3,1442.43,745.92,2024-08-08,2024-09-02,26,821.52,302.9599999999999,1.7558063102541632,442.96000000000004,Farmstyle Sliced Med Cheddar Cheese
368,7283003111,4,808.5200000000001,159.58000000000004,2024-10-16,2024-11-05,21,638.72,310.06000000000006,1.2658441883767535,-150.48000000000002,Farmstyle Sliced Med Cheddar Cheese
369,7283003111,5,695.28,183.62500000000003,2024-12-11,2024-12-31,21,489.02000000000004,191.48500000000004,1.4217823401905851,-7.860000000000014,Farmstyle Sliced Med Cheddar Cheese
370,7283003111,6,742.0,488.92499999999995,2025-02-12,2025-02-25,14,369.2600000000001,151.585,2.0094242539132314,337.3399999999999,Farmstyle Sliced Med Cheddar Cheese
371,7283003111,7,470.82000000000005,160.76500000000004,2025-04-02,2025-04-21,20,533.9300000000001,178.4225,0.8818009851478659,-17.65749999999997,Farmstyle Sliced Med Cheddar Cheese
372,7283003308,1,413.65999999999997,127.805,2024-04-01,2024-04-21,21,,,,,Sliced Baby Swiss Cheese
373,7283003308,2,307.97,49.69750000000004,2024-06-12,2024-06-24,13,254.27999999999994,104.98999999999998,1.211145194274029,-55.29249999999994,Sliced Baby Swiss Cheese
374,7283003308,3,1267.3799999999999,644.8725000000001,2024-08-08,2024-09-02,26,699.27,257.3975,1.8124329658071987,387.4750000000001,Sliced Baby Swiss Cheese
375,7283003308,4,640.48,128.63750000000002,2024-10-16,2024-11-05,21,533.9300000000001,257.92750000000007,1.19955799449366,-129.29000000000005,Sliced Baby Swiss Cheese
376,7283003308,5,627.4,164.96500000000006,2024-12-11,2024-12-31,21,568.8600000000001,224.20500000000004,1.1029075695250146,-59.23999999999998,Sliced Baby Swiss Cheese
377,7283003308,6,861.0,567.3375,2025-02-12,2025-02-25,14,379.24,157.61,2.2703301339521147,409.72749999999996,Sliced Baby Swiss Cheese
378,7283003308,7,658.35,220.01750000000007,2025-04-02,2025-04-21,20,653.6900000000002,218.44250000000005,1.0071287613394726,1.575000000000017,Sliced Baby Swiss Cheese
379,7283003316,1,799.61,226.66750000000008,2024-04-01,2024-05-01,31,,,,,Deli Sliced Smoked Provolone Cheese
380,7283003316,2,319.93,51.62750000000004,2024-06-12,2024-06-25,14,327.63,124.62749999999996,0.9764978787046363,-72.99999999999991,Deli Sliced Smoked Provolone Cheese
381,7283003316,3,1216.3,623.9975000000001,2024-08-08,2024-09-02,26,757.9499999999999,276.1874999999999,1.6047232667062472,347.8100000000002,Deli Sliced Smoked Provolone Cheese
382,7283003316,4,533.5600000000001,103.89000000000003,2024-10-16,2024-11-05,21,469.06,225.65500000000006,1.1375090606745406,-121.76500000000003,Deli Sliced Smoked Provolone Cheese
383,7283003316,5,687.3,175.76000000000005,2024-12-11,2024-12-31,21,583.83,222.5525,1.1772262473665278,-46.79249999999996,Deli Sliced Smoked Provolone Cheese
384,7283003316,6,490.0,322.875,2025-02-12,2025-02-25,14,419.16,171.87,1.169004676018704,151.005,Deli Sliced Smoked Provolone Cheese
385,7283003316,7,606.48,208.06000000000006,2025-04-02,2025-04-21,20,523.95,175.08750000000003,1.1575150300601202,32.972500000000025,Deli Sliced Smoked Provolone Cheese
386,7283090156,1,67.83,19.6991,2024-04-01,2024-04-28,28,,,,,Extra Sharp Cheese-Cracker Cuts
387,7283090156,2,224.0,134.15359999999998,2024-06-12,2024-06-25,14,78.24,28.91679999999999,2.8629856850715747,105.23679999999999,Extra Sharp Cheese-Cracker Cuts
388,7283090156,3,310.98,147.34109999999998,2024-07-31,2024-08-25,26,112.47,38.69289999999999,2.765004001066951,108.6482,Extra Sharp Cheese-Cracker Cuts
389,7283090156,4,602.0,348.13779999999997,2024-10-02,2024-11-05,35,297.30000000000007,110.03800000000001,2.024890682811974,238.09979999999996,Extra Sharp Cheese-Cracker Cuts
390,7283090156,5,299.25,86.27250000000001,2024-12-04,2024-12-31,28,239.52,85.55040000000001,1.24937374749499,0.7220999999999975,Extra Sharp Cheese-Cracker Cuts
391,7283090156,6,255.36,68.7836,2025-01-29,2025-02-24,27,159.68,57.0336,1.5991983967935872,11.750000000000007,Extra Sharp Cheese-Cracker Cuts
392,7283090156,7,207.48000000000002,54.54280000000002,2025-04-02,2025-04-21,20,224.55000000000004,74.20050000000002,0.9239812959251836,-19.6577,Extra Sharp Cheese-Cracker Cuts
393,7283090157,1,27.93,8.276100000000001,2024-04-01,2024-04-24,24,,,,,Sharp Cheese - Cracker Cuts
394,7283090157,2,140.0,83.84599999999999,2024-06-12,2024-06-25,14,53.78999999999999,20.505299999999995,2.6027142591559773,63.3407,Sharp Cheese - Cracker Cuts
395,7283090157,3,325.46999999999997,148.99259999999998,2024-07-31,2024-08-25,26,200.48999999999995,68.97429999999997,1.623372736794853,80.01830000000001,Sharp Cheese - Cracker Cuts
396,7283090157,4,462.0,268.29179999999997,2024-10-02,2024-11-04,34,243.10999999999999,89.5327,1.9003743161531819,178.75909999999996,Sharp Cheese - Cracker Cuts
397,7283090157,5,267.33000000000004,73.21410000000002,2024-12-04,2024-12-31,28,234.53000000000006,83.7681,1.1398541764379821,-10.553999999999988,Sharp Cheese - Cracker Cuts
398,7283090157,6,167.58,46.893899999999995,2025-01-30,2025-02-23,25,174.65,62.380500000000005,0.9595190380761524,-15.48660000000001,Sharp Cheese - Cracker Cuts
399,7283090157,7,195.51000000000002,53.636100000000006,2025-04-02,2025-04-21,20,194.61,64.30710000000002,1.004624633883151,-10.671000000000014,Sharp Cheese - Cracker Cuts
400,7283090158,1,39.900000000000006,11.023000000000001,2024-04-06,2024-04-30,25,,,,,Pepper Jack Cheese-Cracker Cuts
401,7283090158,2,133.0,79.6537,2024-06-14,2024-06-24,11,44.01,16.340699999999995,3.022040445353329,63.313,Pepper Jack Cheese-Cracker Cuts
402,7283090158,3,232.62,110.68889999999999,2024-07-31,2024-08-24,25,39.12,13.458399999999997,5.946319018404909,97.23049999999999,Pepper Jack Cheese-Cracker Cuts
403,7283090158,4,434.0,253.12259999999998,2024-10-02,2024-11-05,35,202.99,74.6743,2.138036356470762,178.44829999999996,Pepper Jack Cheese-Cracker Cuts
404,7283090158,5,147.63,40.54510000000001,2024-12-04,2024-12-31,28,129.74,46.3398,1.137891166949283,-5.794699999999985,Pepper Jack Cheese-Cracker Cuts
405,7283090158,6,139.65,38.2984,2025-01-29,2025-02-25,28,104.79,37.4283,1.3326653306613225,0.8701000000000008,Pepper Jack Cheese-Cracker Cuts
406,7283090158,7,95.76,25.453600000000005,2025-04-02,2025-04-21,20,124.74999999999999,41.2225,0.767615230460922,-15.768899999999991,Pepper Jack Cheese-Cracker Cuts
407,7336023341,1,2830.0,1592.8300000000002,2024-04-12,2024-04-30,19,369.04,154.0,7.668545415131151,1438.8300000000002,Lime Sparkling Water
408,7336023341,2,2564.7,1471.78,2024-05-29,2024-06-25,28,803.9800000000001,270.93,3.1900047264857325,1200.85,Lime Sparkling Water
409,7336023341,3,1179.0,598.6700000000001,2024-07-31,2024-08-13,14,461.3,151.20000000000002,2.5558205072620854,447.47,Lime Sparkling Water
410,7336023341,4,1186.0,536.42,2024-10-02,2024-10-15,14,444.75000000000006,154.73,2.6666666666666665,381.68999999999994,Lime Sparkling Water
411,7336023341,5,822.87,307.93000000000006,2024-12-26,2025-01-26,32,1013.5499999999998,361.8500000000001,0.8118691727097825,-53.920000000000016,Lime Sparkling Water
412,7336023341,6,1700.0,764.76,2025-04-02,2025-04-15,14,335.52,117.60000000000002,5.066762041010969,647.16,Lime Sparkling Water
413,7336032341,1,400.0,223.39000000000001,2024-04-12,2024-04-30,19,85.66999999999999,35.75,4.669079024162484,187.64000000000001,Cran-Raspberry Sparkling Water
414,7336032341,2,738.93,414.37,2024-05-29,2024-06-25,28,283.36999999999995,94.83,2.6076507746056397,319.54,Cran-Raspberry Sparkling Water
415,7336032341,3,351.0,178.23000000000002,2024-07-31,2024-08-13,14,92.25999999999999,30.240000000000002,3.8044656405809674,147.99,Cran-Raspberry Sparkling Water
416,7336032341,4,345.0,158.95999999999998,2024-10-02,2024-10-15,14,144.79000000000002,50.370000000000005,2.3827612404171554,108.58999999999997,Cran-Raspberry Sparkling Water
417,7336032341,5,314.43,116.17000000000003,2024-12-26,2025-01-26,32,328.53,117.27000000000004,0.9570815450643778,-1.1000000000000085,Cran-Raspberry Sparkling Water
418,7336032341,6,369.0,164.7,2025-04-02,2025-04-13,12,76.89000000000001,26.949999999999996,4.7990635973468585,137.75,Cran-Raspberry Sparkling Water
419,7336037341,1,1080.0,606.87,2024-04-12,2024-04-30,19,283.37,118.25,3.8112714825140275,488.62,Lemon Sparkling Water
420,7336037341,2,1383.22,784.66,2024-05-29,2024-06-25,28,342.67999999999995,114.27000000000001,4.03647717987627,670.39,Lemon Sparkling Water
421,7336037341,3,522.0,265.06,2024-07-31,2024-08-13,14,230.65000000000003,75.60000000000002,2.2631693041404723,189.45999999999998,Lemon Sparkling Water
422,7336037341,4,420.0,197.45999999999998,2024-10-02,2024-10-15,14,156.77,53.989999999999995,2.679084008419978,143.46999999999997,Lemon Sparkling Water
423,7336037341,5,441.54,164.62000000000003,2024-12-26,2025-01-26,32,454.35,163.85000000000002,0.9718058765269065,0.7700000000000102,Lemon Sparkling Water
424,7336037341,6,861.0,393.38,2025-04-02,2025-04-15,14,160.77,56.349999999999994,5.355476768053741,337.03,Lemon Sparkling Water
425,7336061341,1,290.0,162.71,2024-04-12,2024-04-30,19,112.03,46.75,2.588592341337142,115.96000000000001,Orange Sparkling Water
426,7336061341,2,661.22,372.06,2024-05-29,2024-06-25,28,263.59999999999997,89.52,2.5084218512898335,282.54,Orange Sparkling Water
427,7336061341,3,342.0,173.66000000000003,2024-07-31,2024-08-11,12,144.98,47.52,2.358946061525728,126.14000000000001,Orange Sparkling Water
428,7336061341,4,349.0,162.95999999999998,2024-10-02,2024-10-15,14,136.2,46.519999999999996,2.562408223201175,116.43999999999998,Orange Sparkling Water
429,7336061341,5,454.92,168.96000000000004,2024-12-26,2025-01-26,32,335.52000000000004,117.68,1.355865522174535,51.28000000000003,Orange Sparkling Water
430,7336061341,6,440.0,199.38,2025-04-02,2025-04-15,14,230.67000000000002,80.85,1.9074868860276584,118.53,Orange Sparkling Water
431,7336070341,1,2220.0,1244.8,2024-04-12,2024-04-30,19,579.92,242.0,3.8281142226514007,1002.8,Pure Sparkling Water
432,7336070341,2,2742.4700000000003,1562.6699999999998,2024-05-29,2024-06-25,28,1423.44,482.55000000000007,1.9266495250941382,1080.12,Pure Sparkling Water
433,7336070341,3,1431.0,726.6300000000001,2024-07-31,2024-08-13,14,626.05,205.20000000000002,2.2857599233288077,521.4300000000001,Pure Sparkling Water
434,7336070341,4,1331.0,538.66,2024-10-02,2024-10-15,14,613.0999999999999,211.46,2.1709345946827603,327.19999999999993,Pure Sparkling Water
435,7336070341,5,1324.6200000000001,493.42000000000013,2024-12-26,2025-01-26,32,1391.0100000000002,496.39000000000016,0.9522720900640541,-2.9700000000000273,Pure Sparkling Water
436,7336070341,6,1840.0,823.04,2025-04-02,2025-04-15,14,622.1100000000001,218.04999999999995,2.957676295188953,604.99,Pure Sparkling Water
437,7336074341,1,240.0,134.86,2024-04-12,2024-04-30,19,79.08000000000001,33.0,3.0349013657056143,101.86000000000001,Berry Sparkling Water
438,7336074341,2,530.9,299.88,2024-05-29,2024-06-25,28,243.83000000000004,82.64999999999999,2.17733666899069,217.23000000000002,Berry Sparkling Water
439,7336074341,3,225.0,114.25,2024-08-02,2024-08-13,12,59.31,19.44,3.793626707132018,94.81,Berry Sparkling Water
440,7336074341,4,253.0,116.02,2024-10-02,2024-10-15,14,88.47000000000001,30.53,2.8597264609472135,85.49,Berry Sparkling Water
441,7336074341,5,267.6,100.32000000000002,2024-12-26,2025-01-25,31,237.66,85.94000000000003,1.1259782883110327,14.379999999999995,Berry Sparkling Water
442,7336074341,6,191.0,86.58,2025-04-02,2025-04-12,11,48.93,17.150000000000002,3.9035356631923155,69.42999999999999,Berry Sparkling Water
443,7835555000,1,858.21,406.4257,2024-11-07,2024-12-09,33,349.14,106.52000000000001,2.458068396631724,299.9057,Plain Traditional Yogurt
444,7835555000,2,588.11,-54.28999999999997,2025-01-08,2025-01-28,21,301.53,93.48,1.9504195270785663,-147.76999999999998,Plain Traditional Yogurt
445,7835555000,3,441.87,126.73370000000001,2025-04-02,2025-04-21,20,317.4,98.40000000000002,1.392155009451796,28.333699999999993,Plain Traditional Yogurt
446,7835557000,1,719.69,334.5238,2024-11-07,2024-12-09,33,423.2000000000001,129.20000000000002,1.7005907372400753,205.32379999999998,Honey Yogurt
447,7835557000,2,466.94000000000005,-25.809999999999967,2025-01-08,2025-01-27,20,253.92000000000004,78.72000000000001,1.8389256458727157,-104.52999999999997,Honey Yogurt
448,7835557000,3,356.07,103.00090000000002,2025-04-02,2025-04-21,20,312.11,96.76,1.1408477780269777,6.2409000000000106,Honey Yogurt
449,7835557005,1,271.68,126.5565,2024-11-08,2024-12-09,32,121.67000000000002,37.160000000000004,2.2329251253390314,89.3965,Honey Strawberry Yogurt
450,7835557005,2,126.52000000000001,-1.2299999999999924,2025-01-09,2025-01-27,19,74.06,22.960000000000004,1.7083445854712396,-24.189999999999998,Honey Strawberry Yogurt
451,7835557005,3,132.99,34.872600000000006,2025-04-02,2025-04-20,19,95.22000000000001,29.520000000000007,1.3966603654694392,5.352599999999999,Honey Strawberry Yogurt
452,7835557010,1,900.51,414.9512,2024-11-07,2024-12-09,33,566.0300000000001,172.92000000000002,1.5909227426108155,242.03119999999996,Vanilla Honey Yogurt
453,7835557010,2,627.25,-33.39999999999996,2025-01-08,2025-01-28,21,412.62000000000006,127.92000000000003,1.520163831127914,-161.32,Vanilla Honey Yogurt
454,7835557010,3,394.68,112.86070000000001,2025-04-02,2025-04-21,20,396.74999999999994,123.0,0.9947826086956524,-10.139299999999992,Vanilla Honey Yogurt
455,7835557020,1,295.27,147.4114,2024-11-08,2024-12-09,32,148.12000000000003,45.24,1.9934512557385897,102.17139999999998,Honey Peach Yogurt
456,7835557020,2,104.5,-8.649999999999995,2025-01-08,2025-01-28,21,84.64000000000001,26.240000000000002,1.2346408317580337,-34.89,Honey Peach Yogurt
457,7835557020,3,94.38000000000001,28.429300000000005,2025-04-04,2025-04-14,11,52.9,16.400000000000002,1.7841209829867677,12.029300000000003,Honey Peach Yogurt
458,7835557025,1,301.25,155.21159999999998,2024-11-07,2024-12-03,27,190.44000000000003,58.36000000000001,1.581863053980256,96.85159999999996,Black Cherry Yogurt
459,7835557025,2,263.75,-20.94999999999999,2025-01-08,2025-01-28,21,190.44,59.040000000000006,1.3849506406217182,-79.99,Black Cherry Yogurt
460,7835557025,3,231.66,65.99180000000001,2025-04-02,2025-04-20,19,148.11999999999998,45.92,1.5640021604104781,20.07180000000001,Black Cherry Yogurt
461,7835558000,1,521.02,252.68259999999998,2024-11-08,2024-12-09,32,158.7,48.56,3.2830497794580973,204.12259999999998,Nonfat Plain Yogurt
462,7835558000,2,232.84,-22.65999999999999,2025-01-08,2025-01-28,21,153.41,47.56,1.517762857701584,-70.22,Nonfat Plain Yogurt
463,7835558000,3,227.37,68.08500000000001,2025-04-02,2025-04-21,20,111.09000000000002,34.440000000000005,2.046718876586551,33.645,Nonfat Plain Yogurt
464,8411403216,1,3879.09,1494.91,2024-04-04,2024-08-27,146,,,,,Sea Salt Potato Chips
465,8411403216,2,994.45,497.14000000000004,2024-10-02,2024-11-05,35,597.52,252.26,1.6642957557906013,244.88000000000005,Sea Salt Potato Chips
466,8411403216,3,3885.13,1746.49,2024-12-04,2025-02-25,84,617.8899999999999,246.54999999999998,6.287737299519334,1499.94,Sea Salt Potato Chips
467,8411403240,1,2646.59,1036.8200000000002,2024-04-01,2024-08-27,149,,,,,Kettle Krinkle Salt & Pepper Chips
468,8411403240,2,735.6800000000001,375.95000000000005,2024-10-02,2024-11-05,35,434.56000000000006,179.93,1.6929307805596465,196.02000000000004,Kettle Krinkle Salt & Pepper Chips
469,8411403240,3,2659.3,1204.45,2024-12-05,2025-02-25,83,549.99,219.69000000000003,4.835178821433117,984.76,Kettle Krinkle Salt & Pepper Chips
470,8411412353,1,2325.55,902.19,2024-04-01,2024-08-27,149,,,,,Sea Salt & Vinegar Potato Chips
471,8411412353,2,492.77,248.32000000000002,2024-10-03,2024-11-05,34,285.18000000000006,112.98000000000002,1.7279262220352054,135.34,Sea Salt & Vinegar Potato Chips
472,8411412353,3,2267.19,1032.45,2024-12-04,2025-02-25,84,420.98,168.10000000000002,5.385505249655566,864.35,Sea Salt & Vinegar Potato Chips
473,8411490152,1,2974.52,1138.8200000000002,2024-04-01,2024-08-27,149,,,,,Backyard BBQ Potato Chips
474,8411490152,2,540.71,269.13,2024-10-02,2024-11-05,35,387.0300000000001,157.76999999999998,1.3970751621321342,111.36000000000001,Backyard BBQ Potato Chips
475,8411490152,3,2383.69,1074.8799999999999,2024-12-04,2025-02-25,84,488.8800000000001,195.04,4.8758181966944845,879.8399999999999,Backyard BBQ Potato Chips
476,8819434000,1,239.26999999999998,189.7212,2024-06-29,2024-07-29,31,73.14000000000001,29.440000000000012,3.2713973202078197,160.2812,Plain Whole Milk Yogurt
477,8819434000,2,65.78,7.500000000000003,2025-01-02,2025-01-24,23,62.010000000000005,25.350000000000005,1.060796645702306,-17.85,Plain Whole Milk Yogurt
478,8819434000,3,139.17,101.78999999999999,2025-04-04,2025-04-20,17,34.980000000000004,14.300000000000002,3.9785591766723836,87.49,Plain Whole Milk Yogurt
479,8819434002,1,507.15,409.425,2024-06-28,2024-07-30,33,149.46000000000006,60.16000000000002,3.3932155760738643,349.265,Vanilla Whole Milk Yogurt
480,8819434002,2,174.29,13.550000000000011,2025-01-01,2025-01-26,26,125.61000000000003,51.35000000000001,1.3875487620412383,-37.8,Vanilla Whole Milk Yogurt
481,8819434002,3,258.01,192.57,2025-04-03,2025-04-20,18,60.42,24.700000000000003,4.270274743462429,167.87,Vanilla Whole Milk Yogurt
482,8819434003,1,391.62,309.09839999999997,2024-06-27,2024-07-30,34,128.79000000000002,51.840000000000025,3.040764034474726,257.25839999999994,Blueberry Whole Milk Yogurt
483,8819434003,2,136.14000000000001,8.30000000000001,2025-01-01,2025-01-26,26,90.63000000000001,37.050000000000004,1.502151605428666,-28.749999999999993,Blueberry Whole Milk Yogurt
484,8819434003,3,337.58,267.52,2025-04-03,2025-04-21,19,112.89000000000001,46.15000000000001,2.9903445832226057,221.36999999999998,Blueberry Whole Milk Yogurt
485,8819434005,1,550.76,450.1512,2024-06-28,2024-07-30,33,139.92000000000004,56.320000000000014,3.936249285305888,393.8312,Peach Whole Milk Yogurt
486,8819434005,2,140.70000000000002,9.100000000000012,2025-01-01,2025-01-26,26,76.32000000000001,31.200000000000003,1.8435534591194969,-22.09999999999999,Peach Whole Milk Yogurt
487,8819434005,3,145.66,107.5,2025-04-05,2025-04-21,17,52.470000000000006,21.450000000000006,2.7760625119115683,86.05,Peach Whole Milk Yogurt
488,8819434006,1,460.65999999999997,370.3254,2024-06-27,2024-07-29,33,114.48000000000002,46.08000000000001,4.02393431167016,324.2454,Coffee Whole Milk Yogurt
489,8819434006,2,102.66,-4.4999999999999885,2025-01-01,2025-01-24,24,85.86000000000001,35.10000000000001,1.195667365478686,-39.599999999999994,Coffee Whole Milk Yogurt
490,8819434006,3,226.51999999999998,168.98,2025-04-03,2025-04-21,19,82.67999999999999,33.80000000000001,2.7397194000967584,135.17999999999998,Coffee Whole Milk Yogurt
491,8819434007,1,500.23,406.3422,2024-06-28,2024-07-30,33,127.20000000000002,51.20000000000002,3.9326257861635217,355.1422,Raspberry Whole Milk Yogurt
492,8819434007,2,108.33,7.750000000000007,2025-01-01,2025-01-26,26,89.04000000000002,36.400000000000006,1.2166442048517516,-28.65,Raspberry Whole Milk Yogurt
493,8819434007,3,165.66,122.2,2025-04-03,2025-04-20,18,47.70000000000001,19.500000000000004,3.4729559748427663,102.7,Raspberry Whole Milk Yogurt
494,8819434008,1,269.37,220.4196,2024-06-28,2024-07-30,33,50.880000000000024,20.480000000000008,5.294221698113205,199.93959999999998,Apricot Mango Whole Milk Yogurt
495,8819434008,2,71.24,-0.19999999999999418,2025-01-01,2025-01-25,25,31.8,13.000000000000004,2.2402515723270437,-13.199999999999998,Apricot Mango Whole Milk Yogurt
496,8819434008,3,58.41,45.23,2025-04-04,2025-04-21,18,14.31,5.850000000000001,4.081761006289308,39.379999999999995,Apricot Mango Whole Milk Yogurt
497,8819434009,1,92.28,5.800000000000008,2025-01-01,2025-01-26,26,111.30000000000001,45.50000000000001,0.82911051212938,-39.7,Cherry Vanilla Whole Milk Yogurt
498,8819434009,2,205.66,158.86,2025-04-05,2025-04-21,17,85.86000000000001,35.10000000000001,2.395294665734917,123.76,Cherry Vanilla Whole Milk Yogurt
499,8819434010,1,432.35,357.2526,2024-07-04,2024-07-30,27,38.160000000000004,15.360000000000003,11.329926624737945,341.89259999999996,Chocolate Whole Milk Yogurt
500,8819434010,2,153.14000000000001,15.900000000000011,2025-01-01,2025-01-26,26,139.92000000000002,57.20000000000002,1.0944825614636935,-41.300000000000004,Chocolate Whole Milk Yogurt
501,8819434010,3,167.68,126.48,2025-04-03,2025-04-21,19,65.19000000000001,26.650000000000006,2.572173646264764,99.83,Chocolate Whole Milk Yogurt
502,8819470314,1,812.15,664.5618,2024-06-27,2024-07-30,34,165.35999999999999,66.56000000000002,4.91140541848089,598.0017999999999,Maple Whole Milk Yogurt
503,8819470314,2,213.65,-7.249999999999979,2025-01-01,2025-01-26,26,157.41000000000008,64.35000000000001,1.3572835270948471,-71.6,Maple Whole Milk Yogurt
504,8819470314,3,322.28,235.52,2025-04-03,2025-04-20,18,73.14000000000001,29.900000000000006,4.406343997812414,205.62,Maple Whole Milk Yogurt
505,8819470317,1,410.23,330.8052,2024-06-28,2024-07-30,33,85.86000000000001,34.56000000000001,4.777894246447705,296.2452,Strawberry Whole Milk Yogurt
506,8819470317,2,104.11,11.050000000000008,2025-01-01,2025-01-25,25,55.65000000000002,22.75,1.8707996406109606,-11.699999999999992,Strawberry Whole Milk Yogurt
507,8819470317,3,201.72,157.64,2025-04-03,2025-04-21,19,55.65000000000001,22.750000000000007,3.6247978436657675,134.89,Strawberry Whole Milk Yogurt
508,8870200952,1,636.0,58.592,2024-05-01,2024-06-25,56,111.83999999999997,31.2,5.6866952789699585,27.392,Mixed Berry Preserves
509,8870200952,2,430.51,87.3114,2024-08-23,2024-11-03,73,230.67000000000002,67.38000000000001,1.8663458620540163,19.931399999999996,Mixed Berry Preserves
510,8870200952,3,228.22,47.78509999999999,2024-12-05,2024-12-31,27,50.33,15.399999999999999,4.534472481621299,32.385099999999994,Mixed Berry Preserves
511,8870201559,1,1620.63,254.1165000000001,2024-05-01,2024-06-25,56,279.6,107.6,5.796244635193133,146.5165000000001,Cherry Preserves
512,8870201559,2,1468.78,489.02350000000007,2024-08-23,2024-11-05,75,531.2400000000001,207.88,2.7648143965062864,281.1435000000001,Cherry Preserves
513,8870201559,3,842.55,263.05760000000004,2024-12-04,2024-12-30,27,201.32,83.66000000000003,4.185128154182396,179.3976,Cherry Preserves
514,8870201559,4,1659.23,479.2100000000001,2025-01-07,2025-04-16,100,287.6,124.28320000000004,5.7692280945758,354.92680000000007,Cherry Preserves
515,8870201560,1,2257.3,342.65540000000016,2024-05-01,2024-06-24,55,538.2300000000001,207.13000000000005,4.193931962172305,135.5254000000001,Strawberry Preserves
516,8870201560,2,2567.14,882.3662,2024-08-22,2024-11-05,76,1181.31,464.07000000000005,2.1731298304424747,418.2962,Strawberry Preserves
517,8870201560,3,1231.5900000000001,388.1080000000001,2024-12-04,2024-12-31,28,438.59000000000003,184.40000000000003,2.8080667593880393,203.70800000000008,Strawberry Preserves
518,8870201560,4,2419.96,698.9200000000002,2025-01-07,2025-04-16,100,546.44,234.1665,4.428592343166678,464.75350000000014,Strawberry Preserves
519,8870201561,1,972.87,219.38680000000002,2024-05-01,2024-06-25,56,209.7,80.69999999999999,4.63934191702432,138.68680000000003,Apricot Preserves
520,8870201561,2,1480.68,515.9804,2024-08-22,2024-11-05,76,482.3100000000001,189.05,3.0699757417428617,326.9304,Apricot Preserves
521,8870201561,3,884.2,265.6138000000001,2024-12-04,2024-12-31,28,150.99,63.15000000000001,5.8560169547652166,202.46380000000008,Apricot Preserves
522,8870201561,4,1737.1000000000001,501.7000000000001,2025-01-08,2025-04-16,99,179.75,76.03330000000003,9.663977746870655,425.6667000000001,Apricot Preserves
523,8870201562,1,650.03,1.495099999999998,2024-05-01,2024-06-25,56,132.80999999999997,37.050000000000004,4.894435659965365,-35.5549,Peach Preserves
524,8870201562,2,587.21,100.6602,2024-08-22,2024-11-02,73,321.5400000000001,93.74000000000001,1.8262424581700563,6.920199999999994,Peach Preserves
525,8870201562,3,298.48,62.28129999999999,2024-12-04,2024-12-31,28,71.9,22.0,4.151321279554938,40.28129999999999,Peach Preserves
526,8870201562,4,736.77,122.99999999999999,2025-01-08,2025-04-16,99,93.47,29.963300000000004,7.882422167540387,93.03669999999998,Peach Preserves
527,8870201563,1,1050.02,96.76440000000005,2024-05-01,2024-06-25,56,202.70999999999998,64.38000000000001,5.179912189827833,32.38440000000004,Orange Marmalade
528,8870201563,2,956.63,233.66629999999998,2024-08-24,2024-11-05,74,384.4500000000001,123.82000000000002,2.4883079724281436,109.84629999999996,Orange Marmalade
529,8870201563,3,639.75,139.55219999999997,2024-12-05,2024-12-31,27,172.56,59.28,3.70740611961057,80.27219999999997,Orange Marmalade
530,8870201563,4,694.84,147.32000000000005,2025-01-08,2025-02-18,42,57.519999999999996,22.086600000000004,12.07997218358832,125.23340000000005,Orange Marmalade
531,8870201565,1,2959.15,411.5914000000002,2024-05-01,2024-06-25,56,803.85,309.35,3.681221620949182,102.24140000000017,Raspberry Preserves
532,8870201565,2,3177.61,1072.0874000000001,2024-08-22,2024-11-05,76,1293.1500000000003,505.39,2.457263271855546,566.6974000000001,Raspberry Preserves
533,8870201565,3,791.44,292.8387,2024-12-04,2024-12-31,28,510.48999999999995,218.56000000000003,1.55035358185273,74.27869999999999,Raspberry Preserves
